model,rmse,TEmax,TEmaxt,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,replicate,sink,source,site
0_baseline_LSTM,NA,0.0830072228324466,2,0.0423742672172256,0.0650243171740651,0.0720477880360742,0.0830072228324466,0.0814204190962103,0.0796962303909549,0.0748957537926512,0.0666876115565864,0.0676354941171715,0.0652049327077672,0.0260412284258087,0.0333248234573349,0.0423742672172256,0.0401031634074871,0.0336225032537836,0.028025371244162,0.0212518600697797,0.0187199711922631,0.0180856880957388,-0.0212551528725084,-0.1559083433949445,-0.2379733344231311,-0.2534124927071166,-0.2263981201994425,-0.1937156239060247,-0.163310512442655,-0.1399459101013251,-0.1075187838818791,2,1,do_max,tmmx,01466500
0_baseline_LSTM,0.9918819201425174,0.0729606084972407,1,0.1938921722882285,0.0340430286942677,0.0729606084972407,0.0704385733996339,0.0542578770089944,0.0486336310233863,0.0488998627808874,0.0504259684193518,0.049679838855508,0.0521524791476505,0.1545646801251851,0.1938921722882285,0.1251344784509298,0.0651266564012271,0.0399003219696044,0.0284368079942543,0.0228627978865551,0.0199538964491985,0.01693410663025,-0.6473109803654946,-0.7089757746086989,-0.583904700538727,-0.4238198540806852,-0.3080033850693199,-0.2289460869537731,-0.1822222360320513,-0.1534166804441164,-0.1284527024572861,1,1,do_min,tmmx,01472104
0_baseline_LSTM,1.0055361554524846,0.0726595700483363,1,0.1775419761009248,0.0371010828626049,0.0726595700483363,0.0664250970555761,0.055614704222862,0.0527959657258623,0.052093568654103,0.049548727968247,0.0482620113496145,0.0469302507260962,0.1413664196688603,0.1775419761009248,0.1161101285829548,0.0627853868770077,0.0382113848950412,0.0289614702452002,0.0214983380168721,0.0194993427140652,0.0158265064432888,-0.6382901126261541,-0.7037046136189204,-0.5820953686701091,-0.4252966764917233,-0.3114979417595998,-0.2343542754730029,-0.1881197354199259,-0.1578333900921253,-0.1325690228790803,1,1,do_mean,tmmx,01472104
0_baseline_LSTM,1.8583749688295768,0.0765338712706036,1,0.1561150758936494,0.035948934915602,0.0765338712706036,0.0732959367684024,0.0621303974926327,0.058307563637551,0.0549163594102143,0.0525257232024146,0.0499963087351814,0.0494886808611709,0.1148196453444217,0.1561150758936494,0.106239912592594,0.0589177065954271,0.0361524832860105,0.0263776277462158,0.0204157421214632,0.0172014192802819,0.0151756425834083,-0.5779772253004303,-0.6592557238011718,-0.5538902384717693,-0.4075486103378301,-0.2998405631862151,-0.2248554669725221,-0.1802822367561804,-0.1507747212989814,-0.1270011921819585,1,1,do_max,tmmx,01472104
0_baseline_LSTM,NA,0.0702729959802896,1,0.1965982616013683,0.0401992949416475,0.0702729959802896,0.0649758474072769,0.0544268288396,0.0523412456130544,0.0471641950655608,0.0439878284348018,0.0446418166999242,0.046707096268803,0.1661406306802043,0.1965982616013683,0.1213628450456451,0.0633217592583924,0.0400000607228389,0.0286082868270682,0.022244341598405,0.0209116684333453,0.0164454302772701,-0.6722435156068911,-0.7213088366586295,-0.5856576083550533,-0.4196120277180425,-0.2989749976502301,-0.2205342771336361,-0.1744111305417347,-0.1453929344634233,-0.1200034351793252,1,1,do_min,tmmx,01472119
0_baseline_LSTM,NA,0.0711730295470466,1,0.1799297428264049,0.0428999029242926,0.0711730295470466,0.0621234413556668,0.0538684945547924,0.0529062223122697,0.0501197618714577,0.048035139347914,0.0476687944921755,0.0468920286716372,0.151132915514695,0.1799297428264049,0.1131096260393212,0.0606425351153346,0.036916544479981,0.0286822051391023,0.0218257835423211,0.0195283325652035,0.0149800762229704,-0.6587412457622471,-0.7126210008004104,-0.5824163776036969,-0.4209044554865971,-0.3028153155505824,-0.2266026008189169,-0.1811881746950862,-0.1507164567505191,-0.1249268874871641,1,1,do_mean,tmmx,01472119
0_baseline_LSTM,NA,0.0766869777978169,1,0.158691453763055,0.0418281769180907,0.0766869777978169,0.0700052293741975,0.0595472900341717,0.0552379587755332,0.0567613928410886,0.0514715302443529,0.0518196700030811,0.0516115267501247,0.1231800627683535,0.158691453763055,0.1026365807020243,0.0563413707970394,0.0344680496836063,0.02953937374796,0.0210265825389519,0.0171413468640202,0.0162206480765956,-0.5877937467625569,-0.6585874181082857,-0.5470793240778147,-0.3979312820184134,-0.2874620808457169,-0.2137469570696934,-0.1698074383211873,-0.1399482280765178,-0.116287420586567,1,1,do_max,tmmx,01472119
0_baseline_LSTM,NA,0.0474030109849114,8,0.0346074312898018,0.0203321828220642,0.0178375746423089,0.0245396634948533,0.027176881663896,0.0309140613758187,0.0361398533010834,0.0424722935790898,0.0452134628644269,0.0474030109849114,0.0276183510306167,0.0267929122156219,0.0263800308943981,0.0239364987264985,0.0245560449481371,0.0261874743208563,0.0287718124245919,0.0314287681975067,0.0346074312898018,0.0126132602128739,-0.0176811033989118,-0.0145436073966692,0.0019336589865488,0.0215271633436311,0.0376715688847219,0.0535199356095179,0.0659689710505677,0.0707732314805997,8,1,do_min,tmmx,01473499
0_baseline_LSTM,NA,0.0407676661225353,8,0.031451713560886,0.0215133468056574,0.0196931353776295,0.0243978662893735,0.0271574510345489,0.0271454857555955,0.032819905332724,0.0388333040717084,0.0386558390198082,0.0407676661225353,0.0281749705488157,0.0279483345287297,0.0267977516725946,0.025925880477284,0.0248912430630385,0.025467376461269,0.027635028089095,0.0303270260886671,0.031451713560886,0.0132795715667332,-0.0128602907048034,-0.0099447787191373,0.0049193438922054,0.0228959877557704,0.0387056227712266,0.0540268326766389,0.0659482320322577,0.0710895560057463,8,1,do_mean,tmmx,01473499
0_baseline_LSTM,NA,0.0450333639654187,8,0.0301992763124866,0.0221462555834148,0.0229326757482619,0.0322159619237721,0.0355383539441396,0.0335251349050047,0.0334927081399438,0.0394373963765169,0.04182134083002,0.0450333639654187,0.0264398423815814,0.0277955246400959,0.0301992763124866,0.0279636943937778,0.0271364867286594,0.0264440613474556,0.0274181771855387,0.0292471897978574,0.0269452255689255,0.0250223113164544,7.555141091824e-4,0.0041307699903238,0.0153263206244055,0.029564558668638,0.0431691758744994,0.0565991287009971,0.0673128126794784,0.0724928558331294,2,1,do_max,tmmx,01473499
0_baseline_LSTM,1.6855029998451532,0.076724238672096,1,0.1675633997569964,0.029971925114504,0.076724238672096,0.0728254043122217,0.0596107349423538,0.0557056009068465,0.0519241287430785,0.0517117222484623,0.0518094615687036,0.0479936470206321,0.1203502927465864,0.1675633997569964,0.1151345661035243,0.0615032349719193,0.0348690070611213,0.0232679483487795,0.0186343745767824,0.0159315037007904,0.0132183295454535,-0.5657045828626699,-0.6507191531039446,-0.554914764305503,-0.3998067998436426,-0.2721902983264585,-0.1871827752411227,-0.1373656602710297,-0.1062428515430527,-0.0875393467416025,1,1,do_min,tmmx,01473500
0_baseline_LSTM,1.6676569982901388,0.0809841765182948,1,0.1592720207036929,0.0325566267788551,0.0809841765182948,0.0725495037324733,0.0611052862102943,0.0540794866369809,0.0553619746339589,0.0480189718620178,0.0489120723045364,0.0494138492489331,0.1099280347652805,0.1592720207036929,0.1119086446564629,0.0620797588645448,0.0352221670314784,0.0254465479359629,0.0178910955084076,0.0152711637799351,0.0143913472466016,-0.5537444032485693,-0.6464816576200162,-0.5572525691256599,-0.4063383366065496,-0.2812835026314474,-0.1981905714986184,-0.1490711289335921,-0.1173296050974781,-0.0976145175954324,1,1,do_mean,tmmx,01473500
0_baseline_LSTM,1.9614200118195373,0.085093235054287,1,0.1264999911548617,0.0375523045015598,0.085093235054287,0.0828462750697803,0.0703008761475457,0.0634961974531311,0.0566836439906485,0.0540708840638817,0.0518758329645084,0.0525408313295621,0.0779508732278994,0.1264999911548617,0.1011890851646344,0.058384787778865,0.0334658404095735,0.0236954691349599,0.0178948686677272,0.0135192450880315,0.0142768028573843,-0.4487661674519197,-0.5752127633232763,-0.5252676786107457,-0.3930458138028588,-0.2730165679682259,-0.1909280445758104,-0.1402380673554301,-0.1057479261827658,-0.0871478697386725,1,1,do_max,tmmx,01473500
0_baseline_LSTM,NA,0.0476840626033713,0,0.0584225101620359,0.0476840626033713,0.0309525233931424,0.0348721157162813,0.0408521609629669,0.0400788521224483,0.0426909045758626,0.041261422347687,0.0424983159809106,0.0441381746227088,0.0584225101620359,0.0416909709518074,0.0394051844960686,0.0319722634127935,0.0272278305302331,0.0257388299024278,0.0240325602006635,0.0214954209334819,0.0186776531301545,0.311831514205135,0.2483786593452456,0.2209826984430619,0.1953027949789863,0.1709605562714459,0.1515954222927938,0.1407066223152333,0.1277563531016129,0.1142569342292346,0,1,do_min,tmmx,01473675
0_baseline_LSTM,NA,0.0479468664688089,6,0.0462855287392073,0.0360818412524181,0.0324123538672822,0.0447404478034206,0.0467281845936468,0.0445053153126861,0.0452598772485027,0.0479468664688089,0.0444742040506086,0.0454118468085432,0.0462855287392073,0.0419111166905412,0.0439131611811191,0.0368612065845851,0.031812959309402,0.0311475547604536,0.0281612658738223,0.0229435892476322,0.0220585799726047,0.2415870431472404,0.1994183537038567,0.1912864319291494,0.1754846803089987,0.1567386076280512,0.1417997663270341,0.1336698622158206,0.1227246627727705,0.1120410134495247,0,1,do_mean,tmmx,01473675
0_baseline_LSTM,NA,0.0535852441476515,8,0.0414691750002754,0.0274076442767912,0.0364980549606252,0.0419470010252106,0.0431789654182821,0.0445266832296452,0.0425180769560325,0.0497284916046709,0.051593372342654,0.0535852441476515,0.0323787643164419,0.0414691750002754,0.0376622470960872,0.0342040288761995,0.0306875079239207,0.0293584172609044,0.0290560206950731,0.0289638309421865,0.0252760287388137,0.1310343198920334,0.115217919319677,0.1376126536785831,0.141306576941471,0.1338045543145794,0.1268113893340381,0.1223990613499487,0.1122873157157511,0.1042045481891197,1,1,do_max,tmmx,01473675
0_baseline_LSTM,NA,0.0773501455912264,1,0.1853495131130698,0.0372320276639926,0.0773501455912264,0.0698799128294424,0.0611238470496881,0.0529265621671877,0.0517728306819138,0.0483922298980536,0.0521303185972125,0.0526755691094535,0.1444134330556283,0.1853495131130698,0.1181779530040337,0.0648457769871447,0.0361563322821596,0.026252201700254,0.0196136742103014,0.0183175556990962,0.0159376784700717,-0.6175843427486813,-0.678550598023302,-0.5572132867975781,-0.3957819661667133,-0.2739019714699351,-0.193022063160125,-0.1441587382969945,-0.1151140237818425,-0.0958288431980946,1,1,do_min,tmmx,01473780
0_baseline_LSTM,NA,0.0779139449095642,1,0.1685212449461027,0.0387333274537805,0.0779139449095642,0.070789892685174,0.0624565438130408,0.0539759073042182,0.0519531904621985,0.0493468268572413,0.0482764718177214,0.0506418223291785,0.1287676831774565,0.1685212449461027,0.111323635321697,0.0616084171370583,0.0359340912619053,0.0255122439184317,0.0200901399417391,0.0169547852441433,0.014395813534781,-0.6012694257032134,-0.6724039728564063,-0.5577446999848146,-0.3991932072720394,-0.2787251510429361,-0.1998023206346414,-0.1519620318706615,-0.1224017500486549,-0.1031841513711981,1,1,do_mean,tmmx,01473780
0_baseline_LSTM,NA,0.0795946412558204,2,0.1411611932322977,0.0344261750706253,0.0787764587380008,0.0795946412558204,0.0686923756849792,0.0594094743251879,0.0639806233247589,0.060054723967925,0.0499183702174285,0.055227809186559,0.0958878375571635,0.1411611932322977,0.1029979595505202,0.0572544361471228,0.0344415342620669,0.0299853703885359,0.0210351587195546,0.0170736231708017,0.0155463214188629,-0.5211770378793982,-0.6197044433410789,-0.5326438658452555,-0.3898458897903077,-0.2763813718153464,-0.19911789674612,-0.1521508758089578,-0.1221229854855385,-0.1029083957574494,1,1,do_max,tmmx,01473780
0_baseline_LSTM,NA,0.087459597644411,0,0.0618035579155681,0.087459597644411,0.0637277867384617,0.0526666401084717,0.0529563807763873,0.0486460821421288,0.0472818782701477,0.0463369431527618,0.0500545316356689,0.0501229965260889,0.0618035579155681,0.0380717470096177,0.0250264860807601,0.0155061755360066,0.014782634238783,0.0132238697371367,0.0109346778508075,0.0117915989991423,0.0140305007943362,-0.2671005434207569,-0.1916985190094177,-0.155869421779321,-0.1120270579032141,-0.079214638125667,-0.0543135869114066,-0.0455743993076921,-0.0447496277596481,-0.0342141899232295,0,1,do_min,tmmx,01474500
0_baseline_LSTM,NA,0.0965641036247478,0,0.0683421982021377,0.0965641036247478,0.0692430675753943,0.0561540876522797,0.0496992401263135,0.051044279540011,0.0480483635531065,0.0499438892092143,0.0487468876788195,0.0485520097170272,0.0683421982021377,0.0410211621527848,0.0266550501765258,0.0150592982603978,0.0131617739676517,0.0119738016829822,0.0114281559943838,0.011148159660795,0.0122440487247556,-0.3047124437412088,-0.1983619085676758,-0.1467573111190371,-0.0981048325321666,-0.0679701256562992,-0.0440816277439499,-0.0375569327970552,-0.0385832611360213,-0.0291985870931574,0,1,do_mean,tmmx,01474500
0_baseline_LSTM,NA,0.0893053314846562,0,0.0732764473970691,0.0893053314846562,0.0691014644100933,0.0583619958476599,0.0511812367210344,0.0492419093874446,0.0439301539540459,0.0496302341057018,0.0482034958697481,0.0509408577839432,0.0732764473970691,0.0530725803225063,0.0344247195957904,0.0208476765346504,0.017195442564819,0.0148718421046766,0.0129119529560505,0.0122948670345291,0.0149553496718274,-0.3030466671723296,-0.2345668084907236,-0.190872535294865,-0.1379939954949797,-0.0965799240413598,-0.0652440927048125,-0.0524046952584709,-0.0489397857908112,-0.0380515187065708,0,1,do_max,tmmx,01474500
0_baseline_LSTM,NA,0.1834842331657591,0,0.1695561666445319,0.1834842331657591,0.0488543952758985,0.0455606537510956,0.0429219905214686,0.0424906233024813,0.0402664729880694,0.036989057589503,0.0388945579072832,0.0409902001609022,0.1695561666445319,0.0349508895770819,0.0169162725189662,0.0128606340577682,0.0130699840829026,0.0126906270511645,0.0092201742641862,0.0110153179387451,0.0085360606993599,0.6861182353522094,0.22779883811502,0.1109745456571061,0.0433261262861266,0.0483538123855175,0.0310378256937077,0.0437461524141108,0.0549610906315308,0.0356792068639066,0,1,do_min,tmmx,01475530
0_baseline_LSTM,NA,0.1792872801437784,0,0.1631640464282067,0.1792872801437784,0.0511680933064435,0.0492726221522564,0.0418518192798505,0.0442973426217395,0.0415185468045925,0.0359765191695563,0.0425148001253691,0.043445394715963,0.1631640464282067,0.0348745460510366,0.0173832186565377,0.013735321061255,0.0133617631939654,0.0121701352934383,0.0090219360758979,0.0110642310151089,0.0091761369395257,0.6789877246594791,0.228874233853213,0.1137907220058933,0.046316651033296,0.051733436695643203,0.0343544424955415,0.0467194879400507,0.0569703431785857,0.0364592726043027,0,1,do_mean,tmmx,01475530
0_baseline_LSTM,NA,0.1316565004014431,0,0.1028482856223439,0.1316565004014431,0.0578971802220256,0.0571967563599572,0.0499883781603862,0.0509445328869283,0.0444307882135474,0.0449878523698827,0.0441775162990754,0.0499970293800491,0.1028482856223439,0.0289555576097846,0.0151545591220441,0.0119662253848604,0.010276841620238,0.0082520419541636,0.0081728019012601,0.0078601935012489,0.0067925937741245,0.5489103614214275,0.0990010905986048,0.0231105564641307,-0.0169038359363101,0.0072993657116171,4.731299016568e-4,0.0217428983463978,0.0346649356192491,0.0177496256516046,0,1,do_max,tmmx,01475530
0_baseline_LSTM,NA,0.1000595568194169,0,0.0947555989357436,0.1000595568194169,0.0578419300413583,0.0556756310261832,0.0544389011400592,0.0447796613916447,0.047566146220587,0.0487602619269136,0.0489108545864076,0.046829773610038,0.0947555989357436,0.0526849979301517,0.0272200089759719,0.0160980685325064,0.0098098600697568,0.0076854282652166,0.0089608358971441,0.0097701943597725,0.0083360984515963,0.4577641888787997,0.3628408863998606,0.2369904432142336,0.1469568536623761,0.1074352121986965,0.0829956597958799,0.073138453824668,0.0766659351785826,0.0681411008355826,0,1,do_min,tmmx,01475548
0_baseline_LSTM,NA,0.1013744193217451,0,0.095765768135094,0.1013744193217451,0.0588568058133887,0.056628218853809,0.0542734399409709,0.04449212164297,0.0469058560060851,0.048671003648590797,0.047897733374765,0.0459090269000483,0.095765768135094,0.0533811043433868,0.0296573561923328,0.0172941170670969,0.0103262149627655,0.008098692788542,0.0086163814478144,0.0100555972181868,0.0083333223410739,0.4603007632936373,0.3682668432932646,0.2424099270063869,0.1510141322572307,0.1101862314141988,0.0850923958804028,0.0748652341967043,0.0780177558548675,0.069379659229723,0,1,do_mean,tmmx,01475548
0_baseline_LSTM,NA,0.084009038981078,0,0.0675963055050232,0.084009038981078,0.0521866388416525,0.0489329503165401,0.0522830869660991,0.046126157773669,0.0452617267256093,0.0462006014541715,0.0512497163936942,0.0492891022051423,0.0675963055050232,0.0357739053655984,0.021576268181174,0.0135849340526141,0.0108830440189977,0.0083043499674115,0.0090896447499793,0.0091967314784733,0.0083373168330253,0.3449724371518574,0.2673053932646468,0.1732834643527787,0.1086348466218247,0.0828348103177792,0.0684024951472108,0.0611417070113844,0.0653497439798113,0.057684039853269,0,1,do_max,tmmx,01475548
0_baseline_LSTM,0.6558241952058559,0.0614726434863764,1,0.2189413707374046,0.0472248390842846,0.0614726434863764,0.0503588815552225,0.0424297947545833,0.0440002178364919,0.0436458065611416,0.0384360329400587,0.0416530258690077,0.0418577114524575,0.2044401860600533,0.2189413707374046,0.1237067325037644,0.0656151351432439,0.0419448943723554,0.0304831400540207,0.0222605450552042,0.0206491340061326,0.0167099652287255,-0.7364261863580067,-0.7483724120312905,-0.5888039845300218,-0.421252289900892,-0.3101374094553269,-0.2416549398572181,-0.2042278339636329,-0.1820444991410639,-0.1599033436052936,1,1,do_min,tmmx,01480617
0_baseline_LSTM,0.5431952335476395,0.0594339706048558,1,0.203092010704408,0.0441852898127155,0.0594339706048558,0.051703625895777,0.0438920512409229,0.0455706680068457,0.0432766541111848,0.039184509538294,0.0404020478981341,0.0388166787937775,0.1876148789105715,0.203092010704408,0.1182397207099879,0.0643611306663337,0.0431767851228214,0.031578400134433,0.0228809847464124,0.0210062730122653,0.0169053420278525,-0.7174601931134627,-0.7353260381455886,-0.5835055112743721,-0.4218179536527217,-0.3137185616035239,-0.2470325407040886,-0.2094272201850066,-0.1848616461406484,-0.1615927540747729,1,1,do_mean,tmmx,01480617
