site_id,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,7,100,2_multitask_dense
01473500,1.039764,0.758797,1.397582,1.735228,0.120108,0.510897,-1.082721,1.661535,-1.730823,-22.884917,0.705735,0.694313,do_mean,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,7,100,2_multitask_dense
01475530,7.60796,-31.875698,9.539867,6.241008,1.692425,-7.545177,-9.535466,-6.239432,-804.16516,-2149.798191,-151.423841,-0.079479,do_mean,val_times,10,7,100,2_multitask_dense
01475548,7.228273,-10.614659,10.602647,3.785188,1.510693,-6.927713,-10.590586,-3.742266,-436.42901,-44.935358,-37.884764,-0.255724,do_mean,val_times,10,7,100,2_multitask_dense
01480617,0.529634,0.893376,0.654336,0.724164,0.053932,0.225319,-0.062046,0.669288,-0.940725,-7.683576,0.883942,0.898392,do_mean,val_times,10,7,100,2_multitask_dense
01480870,0.496334,0.908264,0.59392,0.652766,0.050859,0.23565,-0.231593,0.617528,-0.583309,-15.794981,0.902403,0.912619,do_mean,val_times,10,7,100,2_multitask_dense
01481000,0.590991,0.883095,0.770133,0.51772,0.0582,0.083714,-0.544975,0.402985,-0.755991,-4.015254,0.882129,0.938874,do_mean,val_times,10,7,100,2_multitask_dense
01481500,0.456453,0.951949,0.605001,0.461678,0.040206,0.097592,-0.409905,0.429304,-0.255936,-4.233472,0.955875,0.973476,do_mean,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
01472104,1.75906,0.416192,3.574221,2.393641,0.154645,0.428316,-3.093878,2.363729,-2.408552,-24.08824,0.361366,0.436543,do_max,val_times,10,7,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
01473500,1.613698,0.490221,2.066417,2.527826,0.167157,0.937486,-1.797431,2.491786,-3.401465,-51.259427,0.391035,0.520469,do_max,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,7,100,2_multitask_dense
01475530,9.060556,-26.913992,12.14852,7.123303,1.810426,-8.949284,-12.138317,-7.116931,-569.10694,-582.81491,-140.60961,-0.14625,do_max,val_times,10,7,100,2_multitask_dense
01475548,8.739743,-10.882572,13.614241,4.718078,1.622274,-8.380124,-13.574596,-4.69571,-175.137212,-110.38832,-45.247609,-0.306375,do_max,val_times,10,7,100,2_multitask_dense
01480617,1.217934,0.551294,1.00448,1.594107,0.110998,0.884932,-0.57899,1.565397,-3.100409,-61.012449,0.512617,0.742727,do_max,val_times,10,7,100,2_multitask_dense
01480870,1.197227,0.689736,2.628612,1.397478,0.099193,-0.042507,-2.45413,1.351182,-10.402204,-24.785809,0.704713,0.612525,do_max,val_times,10,7,100,2_multitask_dense
01481000,0.986953,0.709852,1.442845,1.394178,0.090502,0.334974,-1.173239,1.334743,-2.829306,-16.114754,0.69038,0.746865,do_max,val_times,10,7,100,2_multitask_dense
01481500,0.619636,0.902964,0.463932,0.803381,0.053462,0.32109,-0.117413,0.782171,0.137652,-21.830722,0.904681,0.954657,do_max,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01473500,1.959505,-0.383627,3.270062,2.963369,1.251951,0.83775,-3.102866,2.895983,-8.72347,-1120.128247,-0.610555,-0.379112,GPP,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01480617,2.90389,-0.942166,2.774581,4.512556,0.934067,1.828777,-1.942853,4.42262,-0.84097,-141.004562,-1.125056,-0.165631,GPP,val_times,10,7,100,2_multitask_dense
01480870,3.089158,0.155803,8.446124,2.899996,0.587033,-0.186037,-7.049708,2.7212,-2.045367,-48.331609,0.069724,0.085783,GPP,val_times,10,7,100,2_multitask_dense
01481000,2.232622,-0.143976,4.52832,2.414765,0.743992,-0.398254,-4.390813,2.273787,-15.512415,-63.248297,-0.100825,-0.294878,GPP,val_times,10,7,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01473500,3.091629,-0.151883,3.311062,6.839837,NA,0.789428,-3.280654,6.730323,-351.046231,-33.233675,NA,-0.664108,ER,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01480617,2.469015,-1.890732,4.143708,1.635931,NA,-1.727079,-4.125285,1.354736,-179.125579,-3.627894,NA,-0.918441,ER,val_times,10,7,100,2_multitask_dense
01480870,2.027221,-0.048147,2.745822,4.554341,NA,-0.174875,-2.674676,4.201686,-59.068181,-4.96228,NA,-0.223883,ER,val_times,10,7,100,2_multitask_dense
01481000,1.815088,-0.257156,2.890907,3.550828,NA,-0.142278,-2.835548,3.310277,-47.062924,-6.911693,NA,-0.821212,ER,val_times,10,7,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01473500,2.686354,-1.154456,2.350098,2.592,0.786276,1.45561,-1.895008,2.456991,-6.661931,-243.077521,-0.87305,0.101988,K600,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01480617,2.80875,0.001173,6.750802,2.741466,0.255124,-0.694227,-6.527485,2.517702,-54.84891,-7.207148,0.055064,-0.038031,K600,val_times,10,7,100,2_multitask_dense
01480870,2.059648,-0.134722,2.370305,3.517467,0.324422,0.96944,-2.037307,3.421814,-6.377523,-19.586575,-0.212401,0.124693,K600,val_times,10,7,100,2_multitask_dense
01481000,2.164941,-3.374069,2.97947,2.194836,0.461392,-0.418529,-2.944367,1.384013,-283.961808,-6.525449,-2.112384,-0.335093,K600,val_times,10,7,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01473500,0.452099,0.066534,1.182031,0.350304,0.296691,-0.139394,-1.105648,0.336959,-7.885398,-35.330409,0.161814,0.094898,depth,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01480617,0.235624,-3.29336,0.235585,0.313538,0.49113,0.180637,0.013209,0.308505,-6.745083,-818.753802,-2.756134,-0.052226,depth,val_times,10,7,100,2_multitask_dense
01480870,0.234574,-1.259356,0.289394,0.320489,0.436335,0.135579,-0.214547,0.316803,-3.072268,-1020.647474,-1.504565,-0.355717,depth,val_times,10,7,100,2_multitask_dense
01481000,0.38398,-1.252775,0.339783,0.404241,0.464817,0.27083,-0.096301,0.367547,-1.310854,-475.380014,-1.224186,0.256174,depth,val_times,10,7,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01473500,3.721919,0.732403,7.112628,1.560437,0.177075,-2.308073,-7.072147,1.174672,-51.819925,-1.881973,0.840346,0.597991,temp.water,val_times,10,7,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01480617,1.376182,0.942422,0.974795,2.038438,0.120765,0.727292,-0.68811,1.913883,-0.412152,-3.549785,0.905938,0.900313,temp.water,val_times,10,7,100,2_multitask_dense
01480870,1.092117,0.964048,1.337601,0.81408,0.07819,0.241701,-1.169496,0.436024,-1.921913,0.432412,0.960601,0.975092,temp.water,val_times,10,7,100,2_multitask_dense
01481000,1.470033,0.949876,2.992958,1.14543,0.106327,-0.285304,-2.872744,0.76692,-7.042108,-0.360341,0.946236,0.879721,temp.water,val_times,10,7,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,7,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,8,100,2_multitask_dense
01472104,0.863964,0.729835,0.99491,1.690953,0.128751,0.115257,-0.535568,1.576788,-0.745703,-7.243451,0.629893,0.762093,do_min,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,8,100,2_multitask_dense
014721254,0.675706,0.810082,0.685607,1.352779,0.097191,0.377561,-0.570039,1.347269,0.526814,-122.285029,0.741748,0.717947,do_min,train,10,8,100,2_multitask_dense
014721259,0.664229,0.690897,0.66736,0.990956,0.076594,-0.219477,-0.492168,0.515402,0.139966,-12.308517,0.644078,0.861405,do_min,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,train,10,8,100,2_multitask_dense
01480617,0.675954,0.860927,1.210835,0.838397,0.071707,-0.087381,-1.064295,0.688588,-0.776529,-2.53728,0.851783,0.849807,do_min,train,10,8,100,2_multitask_dense
01480870,0.720699,0.80295,0.953644,0.884902,0.083119,-0.289921,-0.775521,0.752164,-1.248965,-5.620339,0.785373,0.789129,do_min,train,10,8,100,2_multitask_dense
01481000,0.599891,0.886779,0.837876,0.862566,0.068321,-0.157691,-0.674897,0.77407,-1.354369,-5.496231,0.874731,0.834385,do_min,train,10,8,100,2_multitask_dense
01481500,0.590592,0.931214,0.925334,0.509283,0.059513,-0.157614,-0.811763,0.150344,-1.993405,-2.072555,0.924618,0.964189,do_min,train,10,8,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,8,100,2_multitask_dense
01472104,0.943609,0.700909,1.483671,1.145928,0.102505,-0.17673,-1.038957,1.068046,-0.972776,-8.226799,0.669387,0.730326,do_mean,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,8,100,2_multitask_dense
014721254,0.635117,0.822446,0.450771,1.234526,0.084101,0.413206,-0.333103,1.227326,0.76746,-78.793472,0.76293,0.773792,do_mean,train,10,8,100,2_multitask_dense
014721259,0.571505,0.766321,0.523101,0.983104,0.061556,-0.032249,-0.15583,0.618508,0.38343,-9.516799,0.739465,0.878429,do_mean,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,train,10,8,100,2_multitask_dense
01480617,0.619439,0.885736,1.098677,0.602918,0.056982,0.13331200000000001,-0.880986,0.511117,-0.524977,-4.942073,0.88738,0.883831,do_mean,train,10,8,100,2_multitask_dense
01480870,0.606144,0.850233,0.971905,0.633251,0.060297,-0.254881,-0.816634,0.473076,-2.413748,-5.890923,0.845881,0.833813,do_mean,train,10,8,100,2_multitask_dense
01481000,0.906307,0.714767,1.484349,0.485138,0.089121,-0.635426,-1.264419,0.385802,-4.930919,-1.570799,0.714679,0.784284,do_mean,train,10,8,100,2_multitask_dense
01481500,0.494298,0.94806,0.869692,0.255436,0.044769,-0.181509,-0.747874,0.143289,-2.346458,-0.408879,0.949289,0.969569,do_mean,train,10,8,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,8,100,2_multitask_dense
01472104,1.729012,0.467041,3.548703,1.78855,0.153607,-0.11656,-3.021604,1.728232,-5.057412,-20.914603,0.45426,0.516002,do_max,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,8,100,2_multitask_dense
014721254,0.670902,0.799775,0.738544,1.154374,0.077925,0.119491,-0.683254,1.107963,0.13168,-34.418372,0.75739,0.702493,do_max,train,10,8,100,2_multitask_dense
014721259,0.488762,0.836789,0.741381,0.761113,0.049596,-0.134089,-0.593786,0.595248,-0.663255,-8.182609,0.822089,0.845701,do_max,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,train,10,8,100,2_multitask_dense
01480617,0.984559,0.776039,1.72046,1.181686,0.082789,0.140244,-1.444146,1.120637,-2.942497,-13.9504,0.766531,0.752077,do_max,train,10,8,100,2_multitask_dense
01480870,1.150456,0.564857,2.338547,1.056747,0.097654,-0.423344,-1.819873,0.952434,-5.108989,-8.115561,0.570508,0.655695,do_max,train,10,8,100,2_multitask_dense
01481000,0.984649,0.657317,1.926123,1.252097,0.088456,-0.198782,-1.423564,1.201097,-4.019305,-14.354271,0.654319,0.675075,do_max,train,10,8,100,2_multitask_dense
01481500,0.523949,0.934651,0.721741,0.563116,0.045641,-0.067516,-0.46126,0.462125,-1.145842,-6.744891,0.934425,0.963245,do_max,train,10,8,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01480617,2.832426,0.061348,7.017362,3.073498,0.799679,0.376314,-6.428378,3.02397,-4.926465,-90.148755,-0.102657,-0.080471,GPP,train,10,8,100,2_multitask_dense
01480870,2.122658,0.142801,5.243072,2.606576,0.627633,-0.046255,-4.852823,2.511115,-5.8871270000000004,-42.316604,0.103316,0.039546,GPP,train,10,8,100,2_multitask_dense
01481000,1.762502,0.246381,4.186307,1.424654,0.660267,-0.510281,-3.90724,1.251581,-7.970675,-41.426492,0.318687,0.287739,GPP,train,10,8,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,8,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01480617,2.266959,-0.319246,3.365409,3.955802,NA,-0.912372,-3.181107,3.232643,-110.940741,-2.611845,NA,-0.075809,ER,train,10,8,100,2_multitask_dense
01480870,2.15221,0.036277,2.342174,5.121776,NA,0.537604,-1.894046,4.790428,-14.093533,-8.74593,NA,0.150376,ER,train,10,8,100,2_multitask_dense
01481000,1.596983,0.298135,1.073228,3.615934,NA,0.458772,-0.668713,3.204015,-7.358173,-5.459155,NA,0.521234,ER,train,10,8,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,train,10,8,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01480617,4.540236,-0.763849,9.361336,2.025794,0.423991,-3.272947,-9.094701,0.750103,-14.680096,-1.358098,-0.72419,0.107858,K600,train,10,8,100,2_multitask_dense
01480870,1.63942,0.111163,2.358132,3.075848,0.352393,0.338468,-1.884516,2.675984,-5.412645,-3.892194,0.077553,0.347368,K600,train,10,8,100,2_multitask_dense
01481000,2.424892,-3.634685,0.839181,4.415187,0.783725,1.923687,-0.192375,4.286247,-2.040278,-19.117794,-0.528724,-0.206026,K600,train,10,8,100,2_multitask_dense
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,train,10,8,100,2_multitask_dense
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,train,10,8,100,2_multitask_dense
