date,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
5,1.491825,-0.956084,0.62907,1.881904,0.27286,-0.315697,-0.439466,0.593903,-5.60515,-6.954923,-2.982384,0.243913,do_min,val_times,10,1,100,2_multitask_dense
6,1.296429,-0.968519,0.769176,1.481221,0.240865,-0.13446,-0.597419,0.602677,-12.571485,-5.456868,-2.289565,0.248315,do_min,val_times,10,1,100,2_multitask_dense
7,1.11556,-0.600547,0.558556,1.135092,0.214689,-0.091804,-0.432747,0.298982,-6.55801,-1.017067,-1.196678,0.334949,do_min,val_times,10,1,100,2_multitask_dense
8,1.160086,-1.040054,0.584768,1.400872,0.221802,-0.222068,-0.49016,0.276695,-9.122145,-4.561061,-2.210651,0.216326,do_min,val_times,10,1,100,2_multitask_dense
9,1.156314,-0.268743,0.716108,1.707483,0.217831,-0.151787,-0.56528,-0.047291,-9.200105,-3.125058,-1.125485,0.434404,do_min,val_times,10,1,100,2_multitask_dense
10,1.876111,-2.763539,1.10612,2.126701,0.331411,-0.375234,-0.386525,-0.148726,-15.87815,-16.180801,-8.140567,-0.220722,do_min,val_times,10,1,100,2_multitask_dense
11,2.396632,-3.819286,1.981616,2.793398,0.408188,-0.478518,-0.73339,-0.321884,-57.253446,-34.394279,-14.265048,-0.471095,do_min,val_times,10,1,100,2_multitask_dense
12,2.345689,-2.846295,0.829607,3.64949,0.369598,-0.51847,-0.530171,-1.183363,-1.364269,-95.233962,-12.84995,-0.284743,do_min,val_times,10,1,100,2_multitask_dense
1,0.514086,0.722603,0.879489,0.395888,0.036283,-0.228635,-0.870029,0.333097,-312.268108,-5.975231,0.737071,0.713265,do_mean,val_times,10,1,100,2_multitask_dense
2,0.473507,0.751486,0.573047,0.66787,0.037593,-2.76e-4,-0.480122,0.377534,-2.863328,-1.791375,0.740274,0.84638,do_mean,val_times,10,1,100,2_multitask_dense
3,2.490764,-5.3891540000000004,2.125049,3.701935,0.387943,-0.795175,-1.381683,-1.482572,-13.744972,-143.41059,-23.48125,-0.720051,do_mean,val_times,10,1,100,2_multitask_dense
4,2.165876,-1.744005,3.130397,3.322166,0.345536,-0.79761,-2.23506,-1.543447,-28.941338,-56.785391,-7.068778,0.083192,do_mean,val_times,10,1,100,2_multitask_dense
5,1.657726,-2.088577,0.972924,2.20428,0.290481,-0.436656,-0.624764,-0.206901,-7.328187,-17.154392,-6.541197,-0.067773,do_mean,val_times,10,1,100,2_multitask_dense
6,1.464614,-2.943681,0.724493,1.663869,0.262011,-0.291317,-0.595505,0.418095,-9.898518,-11.509975,-7.225648,-0.227849,do_mean,val_times,10,1,100,2_multitask_dense
7,1.353965,-3.079462,0.838003,1.601871,0.246475,-0.145898,-0.323433,-0.036858,-51.68819,-13.013526,-6.367969,-0.326555,do_mean,val_times,10,1,100,2_multitask_dense
8,1.375059,-4.532185,1.440152,1.884517,0.246605,-0.237269,-0.606957,-0.233084,-90.27586,-15.696725,-9.570548,-0.611205,do_mean,val_times,10,1,100,2_multitask_dense
9,1.33997,-1.981784,0.713548,2.071934,0.241113,-0.403083,-0.588263,-1.08855,-16.673048,-5.945227,-4.861803,-0.085812,do_mean,val_times,10,1,100,2_multitask_dense
10,2.063035,-4.064188,3.034639,2.156528,0.346571,-0.64876,-1.48102,-0.493659,-218.7163,-28.326886,-12.169947,-0.410003,do_mean,val_times,10,1,100,2_multitask_dense
11,2.541251,-5.296911,2.086791,3.030704,0.415849,-0.742665,-0.982041,-0.900216,-75.253662,-60.472894,-19.90138,-0.715305,do_mean,val_times,10,1,100,2_multitask_dense
12,2.480472,-3.490535,0.911722,3.394132,0.380316,-0.663593,-0.769813,-0.997082,-2.700758,-92.257178,-15.473126,-0.389988,do_mean,val_times,10,1,100,2_multitask_dense
1,0.794267,0.363006,1.490947,0.603823,0.054743,-0.405793,-1.468917,0.560885,-95.415981,-16.872654,0.397555,0.429185,do_max,val_times,10,1,100,2_multitask_dense
2,0.711254,0.397483,1.523393,0.76369,0.052618,0.045855,-1.271455,0.461099,-24.205832,-6.701003,0.390986,0.572677,do_max,val_times,10,1,100,2_multitask_dense
3,3.060277,-4.482128,4.587752,1.942299,0.36815,-0.904667,-3.394275,0.102698,-45.701155,-26.470254,-14.183947,-0.418081,do_max,val_times,10,1,100,2_multitask_dense
4,3.010923,-1.089331,6.193602,2.510998,0.35148,-1.092072,-5.004711,-0.236431,-29.349849,-26.254123,-3.620986,0.252802,do_max,val_times,10,1,100,2_multitask_dense
5,1.860781,-1.289974,1.856543,1.734439,0.265104,-0.352959,-1.357102,0.474707,-1.325869,-15.506737,-4.11189,0.168275,do_max,val_times,10,1,100,2_multitask_dense
6,1.672198,-1.697447,2.177342,1.925717,0.241825,-0.266922,-1.681907,0.691607,-22.423029,-17.506937,-4.061454,0.070126,do_max,val_times,10,1,100,2_multitask_dense
7,1.734318,-2.140728,2.938613,2.048905,0.253172,-0.003147,-1.906936,0.683207,-82.059608,-42.644138,-4.121288,-0.051011,do_max,val_times,10,1,100,2_multitask_dense
8,1.743086,-3.825872,3.176893,1.896104,0.251353,-0.172818,-1.949901,0.413691,-128.923212,-18.19941,-6.961915,-0.383803,do_max,val_times,10,1,100,2_multitask_dense
9,1.706101,-2.665688,2.977508,1.8828,0.243647,-0.724812,-2.157959,-0.608787,-203.794782,-5.756204,-5.295815,-0.040111,do_max,val_times,10,1,100,2_multitask_dense
10,2.395122,-3.284225,5.010795,1.78841,0.324887,-1.159182,-3.675979,-0.202495,-101.753334,-18.861867,-7.896904,-0.083959,do_max,val_times,10,1,100,2_multitask_dense
11,2.616174,-3.54446,1.454898,2.830786,0.361375,-1.121494,-1.362065,-0.932675,-8.347655,-43.375759,-11.820334,-0.269097,do_max,val_times,10,1,100,2_multitask_dense
12,2.507036,-2.463222,1.648123,3.061433,0.328702,-0.702821,-1.603532,-0.418335,-23.183119,-100.767411,-9.288286,-0.099943,do_max,val_times,10,1,100,2_multitask_dense
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,1,100,2_multitask_dense
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,1,100,2_multitask_dense
3,3.373791,-0.58438,2.853132,5.048116,1.187079,1.868616,-2.648728,4.944498,-7.756452,-219.318094,-0.46575,-0.177477,GPP,val_times,10,1,100,2_multitask_dense
4,4.981212,-0.075967,13.064409,1.885885,0.586229,-2.730135,-12.601269,1.632729,-12.610287,-4.511501,0.202132,0.097615,GPP,val_times,10,1,100,2_multitask_dense
5,2.634676,-0.263755,4.858799,3.232994,1.049922,0.023694,-4.737939,3.144593,-61.598505,-232.705813,-0.120019,-0.236317,GPP,val_times,10,1,100,2_multitask_dense
6,2.129837,-0.742927,4.231728,2.109679,0.741809,-1.026665,-4.141627,2.015174,-26.762355,-8.728617,-0.274715,-0.536612,GPP,val_times,10,1,100,2_multitask_dense
7,1.745399,-0.441586,3.976576,0.746618,0.59489,-1.05903,-3.896625,0.628603,-51.78127,-5.800421,0.012629,0.107292,GPP,val_times,10,1,100,2_multitask_dense
8,1.479266,-0.521926,2.818105,1.004538,0.651438,-0.70714,-2.802125,0.843947,-181.461576,-8.6283550000000009,0.056106,0.053683,GPP,val_times,10,1,100,2_multitask_dense
9,1.351371,-0.483556,2.749608,1.466877,0.681445,-0.235447,-2.56837,1.275367,-13.322963,-23.918575,0.016475,-0.001275,GPP,val_times,10,1,100,2_multitask_dense
10,1.807891,-2.452515,1.431009,2.257439,0.835745,1.527509,0.039446,2.14753,-1.927187,-108.748972,-1.302107,-0.005574,GPP,val_times,10,1,100,2_multitask_dense
11,2.728459,-8.403883,1.894064,3.195894,1.016392,2.572108,1.816714,3.138829,-88.042486,-129.413645,-2.314373,-0.300773,GPP,val_times,10,1,100,2_multitask_dense
12,3.851562,-36.527041,2.926432,4.763413,1.585684,3.697542,2.812688,4.641725,-5260.626737,-5843.053751,-5.6412,-1.966718,GPP,val_times,10,1,100,2_multitask_dense
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,1,100,2_multitask_dense
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,1,100,2_multitask_dense
3,1.408887,0.195854,1.474148,1.954878,NA,-0.55881,-0.075272,1.886069,-92.913009,-15.813819,NA,0.544965,ER,val_times,10,1,100,2_multitask_dense
4,3.015951,-0.153045,2.369174,6.764558,NA,1.507344,-2.192635,6.606858,-22.506305,-21.396009,NA,0.068089,ER,val_times,10,1,100,2_multitask_dense
5,2.726574,-0.250814,2.202495,5.532463,NA,1.027344,-1.845845,5.060714,-43.504733,-32.735409,NA,0.097616,ER,val_times,10,1,100,2_multitask_dense
6,2.257262,-0.450256,1.260161,5.915,NA,0.706083,-1.109352,5.234093,-0.793709,-6.771131,NA,-0.067375,ER,val_times,10,1,100,2_multitask_dense
7,3.558249,-2.647309,1.908348,8.594786,NA,1.236502,-1.01348,8.249776,-16.10999,-66.387064,NA,-0.510998,ER,val_times,10,1,100,2_multitask_dense
8,2.261115,-1.182129,1.565605,4.892795,NA,0.184672,0.643652,3.888777,-2.511899,-35.327762,NA,0.123658,ER,val_times,10,1,100,2_multitask_dense
9,3.585844,-1.938697,1.784022,9.319439,NA,0.933309,-1.408885,9.14893,-5.095035,-27.339192,NA,-0.524201,ER,val_times,10,1,100,2_multitask_dense
10,1.849839,-0.93615,1.276162,4.179579,NA,0.417264,-0.964096,3.820266,-11.745347,-27.506069,NA,-0.089815999999999993,ER,val_times,10,1,100,2_multitask_dense
11,2.094588,-0.96684,1.544068,5.458074,NA,0.638415,-0.939924,4.686774,-18.786985,-8.502603,NA,-0.20783,ER,val_times,10,1,100,2_multitask_dense
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,1,100,2_multitask_dense
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,1,100,2_multitask_dense
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,1,100,2_multitask_dense
3,3.890877,0.36546,9.275941,1.602553,0.530422,-3.000361,-9.094777,-1.481439,-79.839022,-100.829904,0.171444,0.486225,K600,val_times,10,1,100,2_multitask_dense
4,3.009749,0.605205,6.268736,0.842103,0.797754,-1.97244,-6.120875,-0.360128,-23.134222,-36.841112,0.202946,0.558789,K600,val_times,10,1,100,2_multitask_dense
5,2.860281,0.611749,7.1665,0.598869,0.498652,-1.098051,-6.977838,0.219066,-28.843761,-176.353774,0.614764,0.578924,K600,val_times,10,1,100,2_multitask_dense
6,2.355204,0.520357,2.976756,2.301734,0.490411,1.49356,-2.515879,2.2684,-2.635579,-282.498462,0.441298,0.574616,K600,val_times,10,1,100,2_multitask_dense
7,2.528472,0.174285,2.563604,1.105176,0.442378,1.40367,-1.732302,0.941709,-1.044192,-6.102176,0.257305,0.63507,K600,val_times,10,1,100,2_multitask_dense
8,3.01004,-1.626466,2.853664,0.706051,0.558349,1.697034,-0.146926,0.005265,-13.55703,-0.107634,-0.981946,0.177174,K600,val_times,10,1,100,2_multitask_dense
9,3.231389,-1.485003,3.323596,3.55541,0.870481,0.142868,-1.065133,0.86672,-26.793103,-9.05159,-2.117913,0.106216,K600,val_times,10,1,100,2_multitask_dense
10,2.494705,0.282387,5.082564,2.025039,0.9904,-1.625087,-4.6607,-1.989809,-5.990614,-37.027202,-4.078034,0.669875,K600,val_times,10,1,100,2_multitask_dense
11,3.601781,-1.104771,5.279416,3.406414,0.826396,-2.905347,-5.141746,-3.306304,-19.537063,-86.393059,-6.781472,0.448832,K600,val_times,10,1,100,2_multitask_dense
12,5.1485900000000004,0.120674,9.922364,2.287795,0.692042,-4.28966,-9.799572,-2.28041,-35.797803,-20704.384756,-1.053497,0.253073,K600,val_times,10,1,100,2_multitask_dense
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,1,100,2_multitask_dense
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,1,100,2_multitask_dense
3,1.502362,-6.944664,3.382613,0.127586,0.346704,-0.749963,-3.36485,0.054398,-130.949167,-76.595032,-0.280355,-0.97221,depth,val_times,10,1,100,2_multitask_dense
4,1.167852,-5.359742,2.50863,0.108532,0.29272,-0.538875,-2.501464,0.018367,-158.950739,-67.878192,-0.246786,-0.870947,depth,val_times,10,1,100,2_multitask_dense
5,1.255205,-3.493103,2.940148,0.11326,0.350006,-0.61299,-2.899555,-0.085068,-26.287989,-12.907914,-0.302752,-0.738802,depth,val_times,10,1,100,2_multitask_dense
6,0.941503,-6.628406,1.951976,0.111419,0.480239,-0.396285,-1.949804,-0.097155,-454.130465,-111.440578,-1.862729,-0.875996,depth,val_times,10,1,100,2_multitask_dense
7,1.494551,-20.256226,2.770461,0.193215,0.468856,-0.571704,-2.627692,0.1451,-114.394486,-134.789167,-1.395166,-2.149746,depth,val_times,10,1,100,2_multitask_dense
8,1.584371,-31.913295,3.149188,0.084975,0.518338,-0.575901,-3.140811,0.054448,-305.529398,-72.038851,-2.838363,-3.08072,depth,val_times,10,1,100,2_multitask_dense
9,1.572866,-21.652698,2.807431,0.117232,0.6934,-0.606125,-2.541375,-0.015806,-39.853178,-266.67332,-2.701799,-2.377304,depth,val_times,10,1,100,2_multitask_dense
10,1.223266,-7.206248,2.741398,0.297757,1.082283,-0.58709,-2.617761,-0.273827,-29.86055,-878.646386,-13.160562,-1.004722,depth,val_times,10,1,100,2_multitask_dense
11,1.142882,-8.775821,2.532201,0.17748,0.617209,-0.464099,-2.520001,-0.087737,-121.855038,-393.089056,-5.216606,-1.138074,depth,val_times,10,1,100,2_multitask_dense
12,1.684176,-5.930767,3.053324,0.068507,0.179239,-1.041158,-3.047283,-0.065084,-123.157599,-10.159867,0.666102,-1.00871,depth,val_times,10,1,100,2_multitask_dense
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,1,100,2_multitask_dense
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,1,100,2_multitask_dense
3,6.086586,-5.290085,9.430862,2.716221,0.917846,-2.687538,-7.02096,0.251553,-645.137391,-79.369768,-9.71086,-0.476448,temp.water,val_times,10,1,100,2_multitask_dense
4,6.371496,-3.726194,11.128294,3.929649,1.120817,-3.475236,-9.284082,-0.823946,-447.294598,-30.052218,-21.515755,-0.120271,temp.water,val_times,10,1,100,2_multitask_dense
5,6.904545,-2.43595,10.887215,4.171423,0.826046,-3.236573,-7.010146,-1.384414,-46.137458,-444.353898,-14.411133,0.036704,temp.water,val_times,10,1,100,2_multitask_dense
6,9.155273,-15.532146,19.394304,1.394064,0.63439,-4.611776,-19.387868,1.273241,-5624.856126,-4.249352,-39.443899,-1.43699,temp.water,val_times,10,1,100,2_multitask_dense
7,12.462553,-37.967506,26.063644,0.652241,1.178854,-7.183816,-26.058871,0.042082,-8874.011847,0.275528,-216.877207,-2.762474,temp.water,val_times,10,1,100,2_multitask_dense
8,13.279727,-34.308603,27.063052,0.693003,1.408611,-7.896253,-26.260925,-0.371537,-1028.715326,-1.572493,-264.460104,-2.490437,temp.water,val_times,10,1,100,2_multitask_dense
9,11.450432,-17.668255,23.258919,5.267004,1.645677,-5.84097,-21.554482,-1.116839,-1911.390324,-40.00192,-175.084518,-1.65089,temp.water,val_times,10,1,100,2_multitask_dense
10,7.533083,-9.946351,12.292089,2.161482,1.438246,-2.878047,-8.95064,1.520896,-463.034335,-16.167097,-76.232428,-1.134536,temp.water,val_times,10,1,100,2_multitask_dense
11,5.734378,-4.200075,8.786418,4.586415,0.744418,-1.846063,-5.34785,-0.572479,-100.572547,-55.505317,-6.510828,-0.412418,temp.water,val_times,10,1,100,2_multitask_dense
12,5.969553,-33.20028,7.181517,6.463124,0.107083,-3.30214,-5.058616,-3.591519,-11077.786658,-240.814101,0.264409,-3.083767,temp.water,val_times,10,1,100,2_multitask_dense
1,1.611453,-1.255626,2.681244,0.640424,0.119044,-1.354274,-2.67427,-0.201204,-816.968968,-1.705756,-1.254248,0.289027,do_min,train,10,2,100,2_multitask_dense
2,1.190043,-0.659506,2.333178,0.458643,0.089821,-0.905758,-2.308291,-0.103106,-65.922224,-3.268976,-0.663333,0.334882,do_min,train,10,2,100,2_multitask_dense
3,0.89591,0.372196,1.366082,1.553977,0.080512,-0.041505,-1.240962,1.136814,-5.565314,-10.146938,0.363875,0.566722,do_min,train,10,2,100,2_multitask_dense
4,1.077723,0.013189,0.900077,1.892908,0.114412,0.256061,-0.477046,1.588891,-2.85521,-10.535773,0.029661,0.5064,do_min,train,10,2,100,2_multitask_dense
5,0.805197,0.224541,1.33863,0.83964,0.094949,-0.211393,-1.174891,0.645513,-22.121204,-2.553618,0.270887,0.506205,do_min,train,10,2,100,2_multitask_dense
6,0.664803,0.302892,1.25772,0.907506,0.087355,-0.266072,-1.215231,0.804759,-33.98999,-3.321446,0.331423,0.381766,do_min,train,10,2,100,2_multitask_dense
7,0.648123,0.305729,0.872918,1.445764,0.106537,0.078425,-0.842717,1.330038,-22.43866,-5.332891,0.24595,0.241581,do_min,train,10,2,100,2_multitask_dense
8,0.655905,0.282863,1.00725,1.353093,0.095269,-0.017019,-0.972074,1.240555,-16.559566,-6.052964,0.270665,0.252568,do_min,train,10,2,100,2_multitask_dense
9,0.677167,0.445329,1.056721,1.044868,0.089224,-0.245798,-0.963345,0.912288,-16.438575,-3.246352,0.454895,0.468607,do_min,train,10,2,100,2_multitask_dense
10,0.831217,0.316387,1.159439,0.902183,0.093352,-0.3577,-0.888906,0.535396,-6.499819,-1.502755,0.318173,0.658506,do_min,train,10,2,100,2_multitask_dense
11,0.877576,0.312408,1.226766,0.85589,0.081711,-0.320762,-1.138367,0.436534,-8.496282,-2.740827,0.290592,0.628687,do_min,train,10,2,100,2_multitask_dense
12,0.951816,0.163749,1.571708,0.672292,0.078147,-0.724037,-1.544482,0.051086,-28.1929,-1.433297,0.159608,0.673521,do_min,train,10,2,100,2_multitask_dense
1,1.304106,-0.476848,2.321983,0.629298,0.092397,-0.924762,-2.298738,0.365222,-418.347178,-2.797798,-0.418943,0.220918,do_mean,train,10,2,100,2_multitask_dense
2,1.141419,-0.288604,2.555164,0.700135,0.081568,-0.649487,-2.495982,0.431339,-81.625182,-5.513703,-0.264456,0.156222,do_mean,train,10,2,100,2_multitask_dense
3,0.754458,0.480377,1.591968,0.770435,0.060287,-0.182467,-1.477218,0.240541,-11.989568,-2.181284,0.499938,0.648077,do_mean,train,10,2,100,2_multitask_dense
4,0.863679,0.472799,1.6006880000000001,1.058993,0.079283,-0.215863,-1.313298,0.544136,-2.602517,-6.378284,0.456343,0.661438,do_mean,train,10,2,100,2_multitask_dense
5,0.666349,0.373394,1.080296,0.924221,0.073791,-0.117652,-0.91227,0.599539,-12.671341,-4.60265,0.373009,0.590514,do_mean,train,10,2,100,2_multitask_dense
6,0.626177,0.212778,1.201505,0.958382,0.073467,-0.151538,-0.985325,0.746967,-5.159754,-5.431806,0.234321,0.345202,do_mean,train,10,2,100,2_multitask_dense
7,0.537677,0.265593,1.057041,1.008328,0.067093,-0.039197,-0.980403,0.870651,-9.085695,-4.620059,0.268463,0.266568,do_mean,train,10,2,100,2_multitask_dense
8,0.583797,0.159452,1.23199,0.934313,0.069312,-0.131671,-1.104908,0.691193,-7.958405,-7.336964,0.194447,0.305084,do_mean,train,10,2,100,2_multitask_dense
9,0.671116,0.272493,1.355597,0.873439,0.075899,-0.283455,-1.231666,0.528486,-15.34429,-3.750858,0.296781,0.497553,do_mean,train,10,2,100,2_multitask_dense
10,0.629411,0.486188,0.737594,0.818306,0.066337,-0.149177,-0.397206,0.34384,-2.780558,-2.589911,0.465219,0.760678,do_mean,train,10,2,100,2_multitask_dense
11,0.655266,0.609159,1.014045,0.792575,0.056884,-0.055147,-0.907706,0.397805,-4.287432,-2.843681,0.607341,0.71774,do_mean,train,10,2,100,2_multitask_dense
12,0.674623,0.541501,1.205991,0.694245,0.05259,-0.333876,-1.154974,0.34392,-26.225723,-1.380663,0.554437,0.668,do_mean,train,10,2,100,2_multitask_dense
1,1.154261,0.024966,2.639523,0.990757,0.078464,-0.491932,-2.604897,0.840164,-72.867875,-13.456707,0.073258,0.16508,do_max,train,10,2,100,2_multitask_dense
2,1.379476,-0.135089,3.569259,1.165771,0.091752,-0.436003,-3.493505,1.005642,-30.122823,-13.007069,-0.111818,-0.066726,do_max,train,10,2,100,2_multitask_dense
3,1.32453,0.132098,3.042813,0.954829,0.095101,-0.477103,-2.962851,0.549228,-28.245845,-5.824129,0.159884,0.352924,do_max,train,10,2,100,2_multitask_dense
4,1.72166,0.170832,4.039762,0.973491,0.129533,-0.913855,-3.864043,0.575171,-10.333206,-4.281525,0.20644,0.403907,do_max,train,10,2,100,2_multitask_dense
5,0.789331,0.423613,1.564533,1.126679,0.076946,-0.011293,-1.279531,0.898129,-4.004522,-7.153118,0.428185,0.507153,do_max,train,10,2,100,2_multitask_dense
6,0.900569,0.170064,2.310992,1.091337,0.088051,-0.066711,-1.809044,0.922466,-2.593385,-8.306337,0.214898,0.179963,do_max,train,10,2,100,2_multitask_dense
7,1.070172,0.066544,2.533354,1.102988,0.106229,-0.343433,-2.422415,0.978238,-13.943936,-7.990065,0.110769,0.089427,do_max,train,10,2,100,2_multitask_dense
8,1.307891,-0.058741,3.585566,1.062662,0.123646,-0.485941,-3.276994,0.833278,-7.529889,-5.793613,-0.003253,0.014525,do_max,train,10,2,100,2_multitask_dense
9,1.332562,-0.05188,3.461888,1.054312,0.122846,-0.57837,-3.1556670000000002,0.752955,-7.575897,-4.26062,0.008569,0.121373,do_max,train,10,2,100,2_multitask_dense
10,0.884107,0.281074,1.734911,0.917586,0.081846,-0.194457,-1.311198,0.65508,-13.152941,-2.571151,0.30084,0.565167,do_max,train,10,2,100,2_multitask_dense
11,0.779431,0.566281,1.341856,0.932047,0.062511,-0.034877,-1.198969,0.616657,-4.676276,-4.28662,0.573985,0.655388,do_max,train,10,2,100,2_multitask_dense
12,0.757465,0.489315,1.600942,0.960649,0.056587,-0.03561,-1.451893,0.626698,-18.567886,-4.665812,0.501099,0.587856,do_max,train,10,2,100,2_multitask_dense
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,train,10,2,100,2_multitask_dense
2,1.574423,-0.216138,2.176965,2.993411,0.7684,0.631571,-1.918806,2.98252,-2.610496,-107.614822,-0.271913,-0.395501,GPP,train,10,2,100,2_multitask_dense
3,2.78085,0.020825,6.775233,2.847086,0.770059,-0.585656,-6.402822,2.815027,-8.260389,-104.064618,0.031842,-0.107006,GPP,train,10,2,100,2_multitask_dense
4,4.498177,-0.578697,10.060351,1.621229,0.71552,-3.031346,-9.91751,1.415766,-33.762785,-5.513858,-0.335789,-0.058413,GPP,train,10,2,100,2_multitask_dense
5,1.824217,0.112378,4.206997,2.564979,0.616378,-0.028677,-3.936852,2.507799,-7.273952,-40.037873,0.055676,-0.012868,GPP,train,10,2,100,2_multitask_dense
6,1.842111,0.015961,3.897964,2.89521,0.715814,0.056643,-3.6019,2.855625,-6.163624,-49.732874,-0.047643,-0.255844,GPP,train,10,2,100,2_multitask_dense
7,1.885737,-0.12872,4.267222,2.271296,0.515695,-0.627378,-4.028668,2.181844,-8.512714,-11.618505,-0.008875,-0.421115,GPP,train,10,2,100,2_multitask_dense
8,1.455473,0.017809,2.711408,2.547952,0.53933,0.05871,-2.626347,2.499579,-14.919572,-23.625629,-0.033792,-0.238173,GPP,train,10,2,100,2_multitask_dense
9,1.450295,-0.390297,1.855327,2.76097,0.67788,0.811289,-1.605982,2.736052,-2.827019,-43.753168,-0.370449,-0.18975,GPP,train,10,2,100,2_multitask_dense
10,1.587254,-1.076046,1.048437,2.638735,0.899546,1.198164,-0.883706,2.605799,-2.377107,-112.523484,-0.700727,-0.099881,GPP,train,10,2,100,2_multitask_dense
11,1.882935,-3.088297,0.39442,2.794493,1.048169,1.659381,-0.104728,2.774282,0.189731,-343.74206,-1.753541,-0.369807,GPP,train,10,2,100,2_multitask_dense
12,2.279014,-2.560685,1.188637,2.918746,1.350304,1.959259,-0.708465,2.911585,-0.445439,-435.992219,-2.118505,-0.708264,GPP,train,10,2,100,2_multitask_dense
