rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
0.707193,0.86369,1.215703,0.789347,0.070297,-0.186629,-0.961263,0.572217,-1.472891,-2.389647,0.854212,0.887256,do_mean,train,10,2,100,2_multitask_dense
1.15931,0.667701,2.440663,0.920654,0.099827,-0.342305,-1.901487,0.736001,-5.107616,-3.502428,0.675239,0.756749,do_max,train,10,2,100,2_multitask_dense
2.314542,0.099953,5.695537,2.712058,0.749726,-0.027464,-5.177838,2.67355,-4.242426,-93.360063,0.010557,-0.030672,GPP,train,10,2,100,2_multitask_dense
2.102309,0.00505,3.202942,4.544482,NA,-0.039517,-3.171356,4.209005,-65.203843,-5.683149,NA,-0.282674,ER,train,10,2,100,2_multitask_dense
3.18141,0.302069,7.017604,4.329217,0.593898,-0.107553,-6.579474,4.156746,-7.314995,-17.260373,0.150169,0.219412,K600,train,10,2,100,2_multitask_dense
0.352346,0.139979,0.901026,0.223689,0.39088,-0.048107,-0.712632,0.183725,-1.862031,-49.886257,0.173032,0.244688,depth,train,10,2,100,2_multitask_dense
1.621877,0.929389,2.656718,2.957144,0.230183,0.283918,-2.470501,2.629467,-5.050516,-2.724158,0.800277,0.854362,temp.water,train,10,2,100,2_multitask_dense
2.128237,-0.057386,1.768891,2.146963,0.544486,-0.546204,-1.018953,0.345282,-3.867643,-9.156949,-4.493314,0.536284,do_min,val,10,2,100,2_multitask_dense
2.376841,-0.41808,2.060563,2.257539,0.584713,-0.542116,-1.018657,0.180316,-6.04858,-18.027111,-7.57473,0.404122,do_mean,val,10,2,100,2_multitask_dense
2.792649,-0.667711,4.341398,2.311152,0.580572,-0.669367,-2.693246,0.769276,-16.741805,-22.691506,-7.961566,0.356192,do_max,val,10,2,100,2_multitask_dense
2.757383,-2.86e-4,6.565153,3.359273,1.079042,0.470877,-5.532429,3.340233,-2.39613,-347.66984,-0.248983,-0.213647,GPP,val,10,2,100,2_multitask_dense
3.120529,-0.072689,3.260534,7.853367,NA,0.475203,-3.207071,7.2798,-69.676996,-6.054559,NA,-0.495565,ER,val,10,2,100,2_multitask_dense
3.910207,-0.435484,3.818657,6.268625,0.895574,2.595013,-3.156899,6.223099,-1.970163,-314.078129,-0.836145,-0.031916,K600,val,10,2,100,2_multitask_dense
0.872866,-0.212196,2.203339,0.305122,0.701745,-0.425611,-2.026933,0.257214,-5.513322,-151.932698,-0.155016,-0.064805,depth,val,10,2,100,2_multitask_dense
2.705551,0.844593,5.94779,3.282762,0.211046,-0.507011,-5.810961,3.055286,-28.332114,-6.147396,0.811741,0.714582,temp.water,val,10,2,100,2_multitask_dense
2.245401,-0.236515,1.837548,2.326226,0.581872,-0.667787,-1.03266,-0.099643,-4.339388,-9.433744,-5.669597,0.471057,do_min,val_times,10,2,100,2_multitask_dense
2.502368,-0.667521,2.093281,2.53321,0.625469,-0.677816,-1.000538,-0.266609,-7.479414,-19.319537,-9.484835,0.323199,do_mean,val_times,10,2,100,2_multitask_dense
2.925696,-0.949334,4.492382,2.491282,0.620154,-0.832088,-2.752275,0.43418,-22.974493,-21.070992,-9.961626,0.28693,do_max,val_times,10,2,100,2_multitask_dense
2.491626,0.041752,6.160868,2.9837,0.852465,0.312626,-5.111275,2.946572,-2.104715,-116.918918,-0.146024,-0.130017,GPP,val_times,10,2,100,2_multitask_dense
2.113428,-0.024221,3.194787,4.546951,NA,-0.293707,-3.137477,4.219628,-59.21521,-6.030812,NA,-0.30236,ER,val_times,10,2,100,2_multitask_dense
3.101581,0.207871,4.779002,5.87362,0.660491,1.042919,-4.35553,5.844899,-4.968278,-288.154128,-0.08637,0.202224,K600,val_times,10,2,100,2_multitask_dense
0.397051,0.238852,0.890247,0.297571,0.478239,-0.007969,-0.79981,0.254296,-3.93709,-254.900851,0.181144,0.304991,depth,val_times,10,2,100,2_multitask_dense
2.24672,0.876303,5.33074,2.351886,0.145395,-0.444136,-5.118049,2.154477,-15.419513,-4.469093,0.883228,0.760201,temp.water,val_times,10,2,100,2_multitask_dense
0.657853,0.895384,0.892924,0.988255,0.078559,0.011875,-0.564034,0.78442,-0.146135,-2.410052,0.868157,0.909351,do_min,train,10,3,100,2_multitask_dense
0.641183,0.887949,0.878929,0.877261,0.065047,0.112339,-0.545678,0.767039,-0.292578,-3.186737,0.875175,0.903547,do_mean,train,10,3,100,2_multitask_dense
1.098436,0.701681,1.947436,1.344957,0.097382,0.133692,-1.337885,1.226606,-2.888502,-8.608841,0.690949,0.747992,do_max,train,10,3,100,2_multitask_dense
1.837543,0.432703,4.416075,2.043719,0.623805,-0.136202,-3.840609,1.890287,-2.151634,-52.583701,0.315011,0.391441,GPP,train,10,3,100,2_multitask_dense
1.923158,0.167397,1.925098,4.039235,NA,0.327251,-1.218541,3.505758,-22.916128,-4.279716,NA,0.419947,ER,train,10,3,100,2_multitask_dense
2.604007,0.532419,6.212769,3.200423,0.515065,-0.265985,-5.68786,2.96165,-5.517105,-8.979433,0.360807,0.4458,K600,train,10,3,100,2_multitask_dense
0.394819,-0.079855,0.619301,0.180798,0.556738,0.106232,-0.221651,-0.026536,-0.352082,-32.242838,-0.677662,0.527994,depth,train,10,3,100,2_multitask_dense
1.198712,0.961428,1.651113,1.507134,0.149641,0.28476,-1.409893,1.012044,-1.336982,0.032643,0.915592,0.923449,temp.water,train,10,3,100,2_multitask_dense
1.634221,0.376531,1.305569,1.814532,0.298724,-0.177666,-0.493264,0.715946,-1.65165,-6.255098,-0.65597,0.692516,do_min,val,10,3,100,2_multitask_dense
1.923047,0.071717,1.669483,2.015828,0.334331,-0.144003,-0.683712,0.623598,-3.626937,-14.170821,-1.802923,0.569266,do_mean,val,10,3,100,2_multitask_dense
2.524774,-0.363116,3.903627,2.429681,0.400768,-0.253529,-2.343215,1.217521,-13.344166,-25.183881,-3.267418,0.426385,do_max,val,10,3,100,2_multitask_dense
2.41459,0.232962,6.396146,2.219633,0.903445,-0.183487,-5.298433,2.132969,-2.223526,-151.225061,0.124445,0.19091,GPP,val,10,3,100,2_multitask_dense
3.157009,-0.097915,1.945398,7.841932,NA,1.212448,-1.350783,7.108472,-24.160398,-6.034031,NA,0.115014,ER,val,10,3,100,2_multitask_dense
3.154275,0.06589,3.207381,5.286833,0.779844,1.918086,-2.589559,5.148995,-1.095367,-223.111888,-0.392258,0.262085,K600,val,10,3,100,2_multitask_dense
0.723348,0.167521,1.857854,0.210053,0.544012,-0.210812,-1.652225,0.030631,-3.630876,-71.478881,0.30586,0.242832,depth,val,10,3,100,2_multitask_dense
2.379542,0.879789,4.733681,1.892831,0.196799,-1.309628,-4.633763,-0.690581,-17.579334,-1.376254,0.8363,0.848347,temp.water,val,10,3,100,2_multitask_dense
1.691058,0.29866,1.349082,1.828496,0.314796,-0.302245,-0.476769,0.307811,-1.878001,-5.446507,-0.955822,0.650339,do_min,val_times,10,3,100,2_multitask_dense
1.998013,-0.063078,1.66691,2.133483,0.354198,-0.269393,-0.638881,0.180946,-4.376941,-13.412856,-2.361813,0.509083,do_mean,val_times,10,3,100,2_multitask_dense
2.625799,-0.570186,3.999701,2.518068,0.425207,-0.379767,-2.334594,0.871344,-18.004261,-21.548156,-4.14924,0.368948,do_max,val_times,10,3,100,2_multitask_dense
1.990792,0.388264,5.18909,2.057375,0.67981,-0.056408,-4.088958,1.917957,-1.202522,-55.066052,0.271188,0.345312,GPP,val_times,10,3,100,2_multitask_dense
1.994671,0.08765,1.756919,4.479098,NA,0.362196,-1.197274,3.909833,-17.210663,-5.822538,NA,0.395282,ER,val_times,10,3,100,2_multitask_dense
2.550164,0.464492,4.020721,4.843732,0.580629,0.716314,-3.473643,4.763048,-3.22457,-195.64278,0.160462,0.422272,K600,val_times,10,3,100,2_multitask_dense
0.428568,0.113219,0.657226,0.142849,0.539484,0.12058,-0.523387,-0.026196,-1.690791,-57.971404,-0.042016,0.531504,depth,val_times,10,3,100,2_multitask_dense
1.984482,0.903494,4.297687,1.633833,0.140544,-0.557138,-4.090681,0.63111,-9.672225,-1.639356,0.89089,0.843118,temp.water,val_times,10,3,100,2_multitask_dense
0.803777,0.843824,0.882369,1.251037,0.094007,0.162045,-0.5999,1.037123,-0.119198,-4.464664,0.811209,0.875055,do_min,train,10,4,100,2_multitask_dense
0.705818,0.864219,0.840914,1.089945,0.072546,0.229227,-0.447632,0.926925,-0.183185,-5.462891,0.844735,0.87766,do_mean,train,10,4,100,2_multitask_dense
1.191828,0.648798,1.806038,1.825901,0.108391,0.423724,-1.251289,1.497932,-2.344334,-16.709599,0.617127,0.711959,do_max,train,10,4,100,2_multitask_dense
2.336503,0.082792,5.616541,2.7879,0.762085,0.159872,-5.060101,2.734951,-4.098011,-98.711355,-0.022333,-0.05858,GPP,train,10,4,100,2_multitask_dense
2.215452,-0.104925,3.662484,4.326393,NA,-0.258893,-3.619784,3.964039,-85.563818,-5.057093,NA,-0.33733,ER,train,10,4,100,2_multitask_dense
3.082512,0.344787,7.449276,3.638378,0.566487,-0.264015,-7.056606,3.441507,-8.369413,-11.897529,0.226806,0.239575,K600,train,10,4,100,2_multitask_dense
0.682397,-2.225852,0.954055,0.512444,0.817517,0.131521,-0.377245,0.176839,-2.208826,-266.056032,-2.617392,-0.056278,depth,train,10,4,100,2_multitask_dense
1.546591,0.935792,2.706581,2.692876,0.219095,0.143221,-2.40541,2.297639,-5.279767,-2.088275,0.819055,0.889975,temp.water,train,10,4,100,2_multitask_dense
1.830325,0.217922,1.354715,2.023056,0.382947,-0.180929,-0.590434,0.620285,-1.85504,-8.018407,-1.721383,0.62072,do_min,val,10,4,100,2_multitask_dense
1.994125,0.001828,1.679194,2.074246,0.361389,-0.120068,-0.671756,0.625326,-3.680922,-15.062862,-2.274973,0.543272,do_mean,val,10,4,100,2_multitask_dense
2.64434,-0.495281,3.740405,2.783784,0.413243,0.135958,-2.070658,1.651667,-12.169697,-33.372155,-3.537227,0.380177,do_max,val,10,4,100,2_multitask_dense
2.768431,-0.008318,6.488167,3.372086,1.082965,0.594406,-5.409848,3.344996,-2.316948,-350.334701,-0.258081,-0.180421,GPP,val,10,4,100,2_multitask_dense
3.274798,-0.181371,3.460455,8.05658,NA,0.43221,-3.404592,7.471055,-78.609896,-6.424369,NA,-0.655316,ER,val,10,4,100,2_multitask_dense
3.663193,-0.259848,4.233152,5.609621,0.854061,2.288368,-3.673614,5.580788,-2.649948,-251.313679,-0.669866,0.026841,K600,val,10,4,100,2_multitask_dense
0.959455,-0.464628,1.967445,0.681371,1.074131,-0.241582,-1.613169,0.408578,-4.19332,-761.641761,-1.706104,0.171566,depth,val,10,4,100,2_multitask_dense
2.607206,0.855686,5.757427,1.60326,0.178435,-0.939304,-5.592698,1.119527,-26.484576,-0.704814,0.865426,0.806976,temp.water,val,10,4,100,2_multitask_dense
1.913258,0.102243,1.402783,2.114453,0.406672,-0.281873,-0.58287,0.213354,-2.111682,-7.6205,-2.264069,0.565746,do_min,val_times,10,4,100,2_multitask_dense
2.080044,-0.152163,1.668232,2.209263,0.383779,-0.228738,-0.593508,0.203528,-4.385468,-14.454905,-2.946775,0.477264,do_mean,val_times,10,4,100,2_multitask_dense
2.720828,-0.685894,3.888355,2.843333,0.436459,-0.042543,-2.136653,1.320353,-16.960889,-27.74959,-4.425356,0.324466,do_max,val_times,10,4,100,2_multitask_dense
2.547733,-0.00189,6.120387,3.094464,0.871685,0.488489,-5.026546,3.049945,-2.064048,-125.836362,-0.198283,-0.166273,GPP,val_times,10,4,100,2_multitask_dense
2.324957,-0.239505,3.619952,4.567752,NA,-0.503481,-3.580182,4.236229,-76.30865,-6.095286,NA,-0.54185,ER,val_times,10,4,100,2_multitask_dense
3.009788,0.254064,5.340047,5.401416,0.63258,0.772739,-5.000102,5.372023,-6.451862,-243.53044,0.003507,0.210062,K600,val_times,10,4,100,2_multitask_dense
0.659678,-1.101067,0.689479,0.673549,0.880953,0.188111,-0.356367,0.429296,-1.961372,-1310.075177,-1.778576,0.20053,depth,val_times,10,4,100,2_multitask_dense
2.188828,0.882596,5.157806,1.570092,0.139589,-0.69274,-4.912248,1.13766,-14.371464,-1.437433,0.892368,0.835315,temp.water,val_times,10,4,100,2_multitask_dense
0.668343,0.892021,0.897818,1.027273,0.079673,0.043903,-0.464199,0.819996,-0.158733,-2.684643,0.864391,0.889179,do_min,train,10,5,100,2_multitask_dense
0.649175,0.885138,0.955222,0.847414,0.065433,0.014948,-0.539421,0.687125,-0.526716,-2.906692,0.873689,0.900928,do_mean,train,10,5,100,2_multitask_dense
1.109662,0.695553,2.040587,1.024604,0.097343,-0.084696,-1.46118,0.825857,-3.269394,-4.576564,0.691195,0.785541,do_max,train,10,5,100,2_multitask_dense
2.3237390000000002,0.092786,5.424262,2.314921,0.727236,-0.046796,-4.83533,1.775923,-3.754931,-67.748404,0.069028,0.179955,GPP,train,10,5,100,2_multitask_dense
1.971052,0.12541,2.847967,4.355128,NA,-0.118698,-2.757477,3.95872,-51.342569,-5.137819,NA,0.029724,ER,train,10,5,100,2_multitask_dense
2.621578,0.526087,5.987706,3.361143,0.524173,-0.046581,-5.44138,3.123489,-5.053481,-10.006901,0.337999,0.459696,K600,train,10,5,100,2_multitask_dense
0.339819,0.200046,0.671644,0.085247,0.364941,0.032439,-0.32981,0.059939,-0.590296,-6.390321,0.279145,0.599131,depth,train,10,5,100,2_multitask_dense
1.146242,0.964731,1.187614,1.651752,0.164851,0.425507,-0.6858,1.194978,-0.209072,-0.161911,0.897561,0.949523,temp.water,train,10,5,100,2_multitask_dense
1.73978,0.293386,1.265442,1.968478,0.359977,-0.146752,-0.170775,0.652242,-1.491157,-7.53837,-1.404716,0.642748,do_min,val,10,5,100,2_multitask_dense
1.947601,0.04786,1.635588,1.975305,0.360965,-0.243875,-0.510727,0.541306,-3.440967,-13.567013,-2.267294,0.552874,do_mean,val,10,5,100,2_multitask_dense
2.426564,-0.259133,3.827747,1.94687,0.377165,-0.467569,-2.333605,0.699905,-12.791928,-15.811618,-2.779564,0.474786,do_max,val,10,5,100,2_multitask_dense
2.740495,0.011929,7.100403,1.752379,0.914201,-0.375522,-6.105206,1.454825,-2.972469,-93.881103,0.103472,0.11758,GPP,val,10,5,100,2_multitask_dense
3.508771,-0.356211,2.370255,8.980183,NA,1.14018,-2.275699,8.440943,-36.35001,-8.224197,NA,-0.449125,ER,val,10,5,100,2_multitask_dense
3.038996,0.132921,2.957369,5.308421,0.76414,1.910225,-2.06754,5.159688,-0.781436,-224.945852,-0.33675,0.327704,K600,val,10,5,100,2_multitask_dense
0.655029,0.317349,1.772379,0.134363,0.421325,-0.136666,-1.550287,0.100817,-3.214569,-28.656064,0.583645,0.334471,depth,val,10,5,100,2_multitask_dense
7.722908,-0.26625,15.256414,1.463735,0.47977,-4.742481,-14.693658,-0.380876,-191.990997,-0.420999,0.027104,0.378805,temp.water,val,10,5,100,2_multitask_dense
1.80201,0.203609,1.298727,2.021373,0.3812,-0.281868,-0.265722,0.236994,-1.667164,-6.878237,-1.867977,0.600273,do_min,val_times,10,5,100,2_multitask_dense
2.031652,-0.099177,1.635071,2.152597,0.383605,-0.371231,-0.540524,0.094255,-4.173492,-13.672263,-2.943198,0.492975,do_mean,val_times,10,5,100,2_multitask_dense
2.535598,-0.46416,3.920921,2.100423,0.401026,-0.573693,-2.361972,0.409726,-17.263009,-14.688808,-3.580221,0.413385,do_max,val_times,10,5,100,2_multitask_dense
2.515648,0.023185,6.177949,2.017311,0.781467,0.079709,-5.146905,1.624024,-2.121954,-52.903702,0.036921,0.152015,GPP,val_times,10,5,100,2_multitask_dense
2.188635,-0.098413,2.652698,5.146828,NA,-0.119336,-2.588477,4.683691,-40.514324,-8.00833,NA,-0.146043,ER,val_times,10,5,100,2_multitask_dense
2.531552,0.47228,3.7678,4.820921,0.577894,0.905536,-3.190171,4.707934,-2.709798,-193.794994,0.168352,0.47123,K600,val_times,10,5,100,2_multitask_dense
0.370144,0.33852,0.575211,0.102383,0.406832,0.120767,-0.41492,0.086318,-1.061125,-29.293103,0.407419,0.629588,depth,val_times,10,5,100,2_multitask_dense
4.908434,0.409601,12.864078,1.478238,0.297779,-1.702973,-11.010069,0.656686,-94.618655,-1.160586,0.510184,0.660773,temp.water,val_times,10,5,100,2_multitask_dense
0.786415,0.850498,1.078548,1.220202,0.092596,0.102252,-0.588642,1.057226,-0.67219,-4.198607,0.816833,0.864671,do_min,train,10,6,100,2_multitask_dense
0.685652,0.871867,1.013096,0.954338,0.068698,0.134124,-0.669208,0.826573,-0.717318,-3.954753,0.86077,0.890642,do_mean,train,10,6,100,2_multitask_dense
1.059439,0.722488,1.889238,1.393631,0.09421,0.160735,-1.228586,1.26801,-2.659565,-9.316921,0.710755,0.761616,do_max,train,10,6,100,2_multitask_dense
2.4333,0.005221,4.920698,3.335898,0.80909,0.232864,-4.342648,3.176348,-2.913059,-141.763052,-0.152337,0.028025,GPP,train,10,6,100,2_multitask_dense
2.445648,-0.346468,4.11324,4.410211,NA,-0.22441,-4.017333,4.01676,-108.182503,-5.294062,NA,-0.30319,ER,train,10,6,100,2_multitask_dense
3.206096,0.291196,7.764424,3.11844,0.558677,-0.437638,-7.318981,2.718901,-9.178944,-8.474709,0.247977,0.283644,K600,train,10,6,100,2_multitask_dense
0.311938,0.325927,0.753921,0.165197,0.33178,0.010825,-0.525576,0.159799,-1.003785,-26.75318,0.404196,0.462222,depth,train,10,6,100,2_multitask_dense
1.94004,0.898968,3.367645,3.829517,0.260697,0.059603,-3.171818,3.473008,-8.721966,-5.245558,0.743814,0.802392,temp.water,train,10,6,100,2_multitask_dense
2.073794,-0.00398,1.638761,1.961146,0.510775,-0.168309,-0.242769,0.208661,-3.177802,-7.474888,-3.840017,0.502938,do_min,val,10,6,100,2_multitask_dense
2.050666,-0.055579,1.764151,1.820962,0.375244,-0.142409,-0.580242,0.201993,-4.166557,-11.379533,-2.53091,0.499912,do_mean,val,10,6,100,2_multitask_dense
2.732007,-0.596069,4.004418,2.260306,0.497187,-0.155302,-1.959466,0.717913,-14.094456,-21.660531,-5.567793,0.350771,do_max,val,10,6,100,2_multitask_dense
2.871159,-0.084538,6.406224,3.328475,1.093605,0.497811,-5.333938,3.224496,-2.233693,-341.305901,-0.282924,-0.147828,GPP,val,10,6,100,2_multitask_dense
3.676262,-0.488779,3.955215,8.686158,NA,0.542504,-3.74149,8.130718,-103.001793,-7.630056,NA,-0.558255,ER,val,10,6,100,2_multitask_dense
3.027876,0.139254,4.595034,4.467218,0.730754,1.444517,-3.960267,4.350432,-3.300674,-159.010323,-0.222494,0.255359,K600,val,10,6,100,2_multitask_dense
0.710717,0.196341,1.960864,0.195951,0.453845,-0.236571,-1.756322,0.183001,-4.158635,-62.073991,0.51689,0.192892,depth,val,10,6,100,2_multitask_dense
4.332578,0.60148,9.54781,3.868026,0.274517,-1.455066,-9.388501,3.629713,-74.585694,-8.923113,0.681477,0.54024,temp.water,val,10,6,100,2_multitask_dense
2.126738,-0.109276,1.517224,2.165609,0.543417,-0.314702,-0.321902,-0.095787,-2.640104,-8.042668,-4.826175,0.46426,do_min,val_times,10,6,100,2_multitask_dense
2.114415,-0.190554,1.669447,2.041925,0.398143,-0.272678,-0.602938,-0.105093,-4.393317,-12.202347,-3.247749,0.445908,do_mean,val_times,10,6,100,2_multitask_dense
2.811232,-0.799788,4.092333,2.487878,0.528278,-0.335454,-2.02571,0.537318,-18.894728,-21.010734,-6.948164,0.291055,do_max,val_times,10,6,100,2_multitask_dense
2.590005,-0.035413,5.390326,3.202442,0.894263,0.592778,-4.334664,3.03956,-1.376665,-134.842448,-0.261164,-0.021664,GPP,val_times,10,6,100,2_multitask_dense
2.659078,-0.621366,4.166745,4.974285,NA,-0.508398,-4.035431,4.578013,-101.427428,-7.414458,NA,-0.489984,ER,val_times,10,6,100,2_multitask_dense
2.922387,0.296758,5.762893,4.434334,0.585278,0.291108,-5.359775,4.343631,-7.678721,-163.806548,0.146964,0.310438,K600,val_times,10,6,100,2_multitask_dense
0.333191,0.464003,0.747217,0.184537,0.377137,0.066587,-0.636773,0.181322,-2.478111,-97.413981,0.490767,0.507765,depth,val_times,10,6,100,2_multitask_dense
3.273469,0.737411,8.3197,2.752488,0.194113,-0.837949,-7.893035,2.530954,-38.994532,-6.490893,0.791861,0.67055,temp.water,val_times,10,6,100,2_multitask_dense
0.720085,0.874654,0.773758,1.06422,0.084513,0.151782,-0.43336,0.830259,0.139369,-2.954451,0.847417,0.916944,do_min,train,10,7,100,2_multitask_dense
0.661185,0.880849,0.762909,0.912147,0.066841,0.185459,-0.342935,0.747314,0.026143,-3.526343,0.868195,0.925663,do_mean,train,10,7,100,2_multitask_dense
1.144248,0.676279,1.7623,1.524362,0.102212,0.364597,-1.090896,1.372682,-2.184311,-11.343272,0.659533,0.770085,do_max,train,10,7,100,2_multitask_dense
2.531824,-0.076967,4.805123,3.492383,0.834722,0.241585,-4.23423,3.296497,-2.7314,-155.470999,-0.22650699999999999,0.03911,GPP,train,10,7,100,2_multitask_dense
2.246683,-0.136296,3.639387,4.439215,NA,-0.154558,-3.58505,4.082468,-84.475459,-5.377122,NA,-0.331147,ER,train,10,7,100,2_multitask_dense
2.775302,0.468879,6.572549,2.896315,0.528678,-0.219325,-5.95035,1.973006,-6.293768,-7.17302,0.326572,0.506297,K600,train,10,7,100,2_multitask_dense
0.343458,0.182821,0.796511,0.305007,0.396899,0.050248,-0.528517,0.289167,-1.236569,-93.608347,0.147365,0.352066,depth,train,10,7,100,2_multitask_dense
1.382152,0.94872,1.436056,1.324394,0.156491,0.429216,-1.062021,0.675291,-0.767845,0.253006,0.907688,0.964407,temp.water,train,10,7,100,2_multitask_dense
1.82832,0.219635,1.330442,2.057607,0.399803,-0.207543,-0.548452,0.539685,-1.753646,-8.329078,-1.96624,0.620736,do_min,val,10,7,100,2_multitask_dense
2.0913909999999998,-0.097921,1.79464,2.193316,0.428941,-0.257223,-0.739175,0.45573,-4.346684,-16.959941,-3.613745,0.504469,do_mean,val,10,7,100,2_multitask_dense
2.6545010000000002,-0.506794,3.893608,2.703313,0.466576,-0.12536,-2.244444,1.405211,-13.270628,-31.413667,-4.783963,0.379345,do_max,val,10,7,100,2_multitask_dense
2.855287,-0.07258,6.527019,2.924535,1.050756,0.294305,-5.449135,2.783838,-2.356791,-263.263648,-0.18436,-0.060701,GPP,val,10,7,100,2_multitask_dense
3.334636,-0.224939,3.246158,8.259996,NA,0.645973,-3.172938,7.695728,-69.055163,-6.80401,NA,-0.601382,ER,val,10,7,100,2_multitask_dense
2.596916,0.366839,3.222477,3.346425,0.626826,1.110626,-2.227585,2.989433,-1.115138,-88.791615,0.100505,0.553849,K600,val,10,7,100,2_multitask_dense
0.68035,0.26355,1.880577,0.288702,0.456885,-0.170177,-1.661302,0.276051,-3.744848,-135.915993,0.510398,0.239966,depth,val,10,7,100,2_multitask_dense
2.832162,0.829708,6.026572,1.485438,0.166332,-1.242189,-5.901674,1.15019,-29.114299,-0.46345,0.883063,0.738389,temp.water,val,10,7,100,2_multitask_dense
1.909634,0.105641,1.329169,2.157926,0.424732,-0.307793,-0.451433,0.117639,-1.793667,-7.978615,-2.560415,0.559794,do_min,val_times,10,7,100,2_multitask_dense
2.188019,-0.274885,1.732949,2.401029,0.456834,-0.355954,-0.570018,-0.007362,-4.811418,-17.254342,-4.592396,0.425878,do_mean,val_times,10,7,100,2_multitask_dense
2.758562,-0.73298,3.981212,2.793431,0.495675,-0.24775,-2.183913,1.018884,-17.828973,-26.749305,-5.997376,0.312796,do_max,val_times,10,7,100,2_multitask_dense
2.634991,-0.071693,5.371137,2.971935,0.882489,0.512231,-4.24755,2.745239,-1.359773,-115.990786,-0.228173,0.038113,GPP,val_times,10,7,100,2_multitask_dense
2.352042,-0.268554,3.489451,4.791174,NA,-0.360912,-3.431979,4.456918,-70.835082,-6.806363,NA,-0.484942,ER,val_times,10,7,100,2_multitask_dense
2.455164,0.503647,4.186559,3.117638,0.497188,0.31432,-3.541224,2.716595,-3.580249,-80.464615,0.384421,0.637539,K600,val_times,10,7,100,2_multitask_dense
0.338518,0.446727,0.671088,0.295208,0.429895,0.113222,-0.512425,0.282,-1.805494,-250.852926,0.338331,0.520593,depth,val_times,10,7,100,2_multitask_dense
2.172185,0.884375,5.30035,1.48402,0.125633,-0.387657,-4.908627,1.123302,-15.232837,-1.177519,0.912813,0.827593,temp.water,val_times,10,7,100,2_multitask_dense
0.678466,0.888725,0.864003,0.993483,0.08108,-0.124949,-0.584671,0.817468,-0.073093,-2.446227,0.85956,0.888065,do_min,train,10,8,100,2_multitask_dense
0.704219,0.864834,1.03467,0.722323,0.070381,-0.207723,-0.723435,0.569956,-0.791238,-1.838446,0.853863,0.894569,do_mean,train,10,8,100,2_multitask_dense
1.049201,0.727825,2.008571,1.154038,0.091833,-0.125326,-1.366843,0.984943,-3.136473,-6.074475,0.725166,0.770087,do_max,train,10,8,100,2_multitask_dense
2.248133,0.15086,5.486483,2.221794,0.694652,-0.086933,-4.941256,1.928959,-3.864643,-62.328304,0.150584,0.134847,GPP,train,10,8,100,2_multitask_dense
2.002408,0.097363,2.373267,4.332667,NA,0.096081,-1.806841,3.866051,-35.3478,-5.074674,NA,0.267714,ER,train,10,8,100,2_multitask_dense
3.036578,0.364169,6.94289,3.83734,0.563597,-0.173867,-6.478443,3.600549,-7.138885,-13.346684,0.234674,0.310551,K600,train,10,8,100,2_multitask_dense
0.314386,0.315307,0.847359,0.191002,0.330678,-0.037378,-0.670234,0.182006,-1.531243,-36.101064,0.408147,0.302074,depth,train,10,8,100,2_multitask_dense
1.29757,0.954804,1.409926,2.001159,0.180575,0.544435,-1.065248,1.683927,-0.704097,-0.70548,0.877087,0.928861,temp.water,train,10,8,100,2_multitask_dense
1.631353,0.378717,1.235867,1.684053,0.296997,-0.305037,-0.486676,0.606618,-1.376074,-5.249217,-0.636878,0.69783,do_min,val,10,8,100,2_multitask_dense
1.876197,0.116396,1.744208,1.67369,0.322928,-0.520319,-0.901583,0.205698,-4.050403,-9.458087,-1.614987,0.606345,do_mean,val,10,8,100,2_multitask_dense
2.362816,-0.193845,3.72184,2.154348,0.341528,-0.361966,-2.217534,1.144863,-12.039289,-19.585785,-2.099073,0.488109,do_max,val,10,8,100,2_multitask_dense
2.608844,0.104581,6.655434,2.422098,0.944554,0.022636,-5.634298,2.229943,-2.490176,-180.262286,0.042952,0.072635,GPP,val,10,8,100,2_multitask_dense
3.339007,-0.228152,2.113244,8.228406,NA,1.239306,-1.507921,7.597235,-28.689315,-6.744432,NA,-0.016166,ER,val,10,8,100,2_multitask_dense
3.162314,0.061123,3.759963,5.349226,0.773723,1.809546,-3.040538,5.202997,-1.87956,-228.432816,-0.37049,0.247534,K600,val,10,8,100,2_multitask_dense
1.180894,-1.218709,2.685434,0.192879,1.460058,-0.740868,-2.559814,0.184626,-8.675404,-60.111581,-4.000002,-0.696956,depth,val,10,8,100,2_multitask_dense
3.09355,0.796824,6.950118,1.611504,0.194254,-1.68846,-6.767414,-0.191262,-39.051287,-0.72239,0.840507,0.776229,temp.water,val,10,8,100,2_multitask_dense
1.68704,0.301989,1.268171,1.715871,0.313134,-0.433003,-0.491993,0.242313,-1.54314,-4.676828,-0.935227,0.662901,do_min,val_times,10,8,100,2_multitask_dense
1.962564,-0.025691,1.704851,1.876008,0.343211,-0.622111,-0.842384,-0.162889,-4.624497,-10.143993,-2.156484,0.55131,do_mean,val_times,10,8,100,2_multitask_dense
2.444493,-0.360835,3.831413,2.198846,0.360844,-0.528606,-2.277254,0.80075,-16.438699,-16.193565,-2.708357,0.445342,do_max,val_times,10,8,100,2_multitask_dense
